|customer_id|film_id|title                      |description                                                                                                                   |category   |rating|fullname        |rental_frequency|amount|last_update|
|263        |193    |CROSSROADS CASUALTIES      |A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback                               |Animation  |G     |HILDA HOPKINS     |1               |2.99  |2006-02-15 |
|263        |220    |DEER VIRGINIAN             |A Thoughtful Story of a Mad Cow And a Womanizer who must Overcome a Mad Scientist in Soviet Georgia                               |Music      |NC-17 |HILDA HOPKINS     |1               |2.99  |2006-02-15 |
|263        |142    |CHICKEN HELLFIGHTERS       |A Emotional Drama of a Dog And a Explorer who must Outrace a Technical Writer in Australia                                        |Documentary|PG    |HILDA HOPKINS     |1               |1.99  |2006-02-15 |
|263        |398    |HANOVER GALAXY             |A Stunning Reflection of a Girl And a Secret Agent who must Succumb a Boy in A MySQL Convention                                   |Music      |NC-17 |HILDA HOPKINS     |1               |4.99  |2006-02-15 |
|263        |234    |DISTURBING SCARFACE        |A Lacklusture Display of a Crocodile And a Butler who must Overcome a Monkey in A U-Boat                                          |Sci-Fi     |R     |HILDA HOPKINS     |1               |2.99  |2006-02-15 |
|263        |79     |BLADE POLISH               |A Thoughtful Character Study of a Frisbee And a Pastry Chef who must Fight a Dentist in The First Manned Space Station            |Drama      |PG-13 |HILDA HOPKINS     |1               |1.99  |2006-02-15 |
|263        |69     |BEVERLY OUTLAW             |A Fanciful Documentary of a Womanizer And a Boat who must Defeat a Madman in The First Manned Space Station                       |Sci-Fi     |R     |HILDA HOPKINS     |1               |4.99  |2006-02-15 |
|263        |96     |BREAKING HOME              |A Beautiful Display of a Secret Agent And a Monkey who must Battle a Sumo Wrestler in An Abandoned Mine Shaft                     |New        |PG-13 |HILDA HOPKINS     |1               |4.99  |2006-02-15 |
|263        |222    |DESERT POSEIDON            |A Brilliant Documentary of a Butler And a Frisbee who must Build a Astronaut in New Orleans                                       |Horror     |R     |HILDA HOPKINS     |1               |4.99  |2006-02-15 |
|263        |258    |DRUMS DYNAMITE             |A Epic Display of a Crocodile And a Crocodile who must Confront a Dog in An Abandoned Amusement Park                              |Horror     |PG    |HILDA HOPKINS     |1               |1.99  |2006-02-15 |
|263        |434    |HORROR REIGN               |A Touching Documentary of a A Shark And a Car who must Build a Husband in Nigeria                                                 |Travel     |R     |HILDA HOPKINS     |1               |6.99  |2006-02-15 |
|263        |912    |TROJAN TOMORROW            |A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India                                    |Sci-Fi     |PG    |HILDA HOPKINS     |1               |2.99  |2006-02-15 |
|263        |154    |CLASH FREDDY               |A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia                                              |Animation  |G     |HILDA HOPKINS     |1               |2.99  |2006-02-15 |
|263        |291    |EVOLUTION ALTER            |A Fanciful Character Study of a Feminist And a Madman who must Find a Explorer in A Baloon Factory                                |Sports     |PG-13 |HILDA HOPKINS     |1               |0.99  |2006-02-15 |
|263        |409    |HEARTBREAKERS BRIGHT       |A Awe-Inspiring Documentary of a A Shark And a Dentist who must Outrace a Pastry Chef in The Canadian Rockies                     |Children   |G     |HILDA HOPKINS     |1               |9.99  |2006-02-15 |
|263        |557    |MANCHURIAN CURTAIN         |A Stunning Tale of a Mad Cow And a Boy who must Battle a Boy in Berlin                                                            |Family     |PG    |HILDA HOPKINS     |1               |5.99  |2006-02-15 |
|263        |460    |INNOCENT USUAL             |A Beautiful Drama of a Pioneer And a Crocodile who must Challenge a Student in The Outback                                        |Foreign    |PG-13 |HILDA HOPKINS     |1               |6.99  |2006-02-15 |
|263        |572    |METROPOLIS COMA            |A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory                    |Sci-Fi     |PG-13 |HILDA HOPKINS     |1               |3.99  |2006-02-15 |
|263        |421    |HOLIDAY GAMES              |A Insightful Reflection of a Waitress And a Madman who must Pursue a Boy in Ancient Japan                                         |Foreign    |PG-13 |HILDA HOPKINS     |1               |6.99  |2006-02-15 |
|263        |777    |SECRETARY ROUGE            |A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory                                |Sports     |PG    |HILDA HOPKINS     |1               |4.99  |2006-02-15 |
|263        |370    |GORGEOUS BINGO             |A Action-Packed Display of a Sumo Wrestler And a Car who must Overcome a Waitress in A Baloon Factory                             |Children   |R     |HILDA HOPKINS     |1               |7.99  |2006-02-15 |
|263        |270    |EARTH VISION               |A Stunning Drama of a Butler And a Madman who must Outrace a Womanizer in Ancient India                                           |New        |NC-17 |HILDA HOPKINS     |1               |0.99  |2006-02-15 |
|264        |625    |NONE SPIKING               |A Boring Reflection of a Secret Agent And a Astronaut who must Face a Composer in A Manhattan Penthouse                           |Sci-Fi     |NC-17 |GWENDOLYN MAY     |1               |3.99  |2006-02-15 |
|264        |244    |DORADO NOTTING             |A Action-Packed Tale of a Sumo Wrestler And a A Shark who must Meet a Frisbee in California                                       |Music      |NC-17 |GWENDOLYN MAY     |1               |4.99  |2006-02-15 |
|264        |196    |CRUELTY UNFORGIVEN         |A Brilliant Tale of a Car And a Moose who must Battle a Dentist in Nigeria                                                        |Classics   |G     |GWENDOLYN MAY     |1               |0.99  |2006-02-15 |
|264        |378    |GREATEST NORTH             |A Astounding Character Study of a Secret Agent And a Robot who must Build a A Shark in Berlin                                     |Music      |NC-17 |GWENDOLYN MAY     |1               |3.99  |2006-02-15 |
|264        |73     |BINGO TALENTED             |A Touching Tale of a Girl And a Crocodile who must Discover a Waitress in Nigeria                                                 |Sci-Fi     |PG-13 |GWENDOLYN MAY     |1               |6.99  |2006-02-15 |
|264        |469    |IRON MOON                  |A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon                                             |Classics   |PG    |GWENDOLYN MAY     |1               |4.99  |2006-02-15 |
|264        |535    |LOVE SUICIDES              |A Brilliant Panorama of a Hunter And a Explorer who must Pursue a Dentist in An Abandoned Fun House                               |Horror     |R     |GWENDOLYN MAY     |1               |0.99  |2006-02-15 |
|264        |518    |LIAISONS SWEET             |A Boring Drama of a A Shark And a Explorer who must Redeem a Waitress in The Canadian Rockies                                     |Travel     |PG    |GWENDOLYN MAY     |1               |8.99  |2006-02-15 |
|264        |379    |GREEDY ROOTS               |A Amazing Reflection of a A Shark And a Butler who must Chase a Hunter in The Canadian Rockies                                    |Drama      |R     |GWENDOLYN MAY     |1               |0.99  |2006-02-15 |
|264        |672    |PERFECT GROOVE             |A Thrilling Yarn of a Dog And a Dog who must Build a Husband in A Baloon                                                          |Comedy     |PG-13 |GWENDOLYN MAY     |1               |2.99  |2006-02-15 |
|264        |562    |MASKED BUBBLE              |A Fanciful Documentary of a Pioneer And a Boat who must Pursue a Pioneer in An Abandoned Mine Shaft                               |Music      |PG-13 |GWENDOLYN MAY     |1               |0.99  |2006-02-15 |
|264        |771    |SCORPION APOLLO            |A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House                  |Drama      |NC-17 |GWENDOLYN MAY     |1               |8.99  |2006-02-15 |
|264        |962    |WASTELAND DIVINE           |A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China             |Classics   |PG    |GWENDOLYN MAY     |1               |2.99  |2006-02-15 |
|264        |681    |PIRATES ROXANNE            |A Stunning Drama of a Woman And a Lumberjack who must Overcome a A Shark in The Canadian Rockies                                  |Sports     |PG    |GWENDOLYN MAY     |1               |0.99  |2006-02-15 |
|264        |234    |DISTURBING SCARFACE        |A Lacklusture Display of a Crocodile And a Butler who must Overcome a Monkey in A U-Boat                                          |Sci-Fi     |R     |GWENDOLYN MAY     |1               |5.99  |2006-02-15 |
|264        |369    |GOODFELLAS SALUTE          |A Unbelieveable Tale of a Dog And a Explorer who must Sink a Mad Cow in A Baloon Factory                                          |Sci-Fi     |PG    |GWENDOLYN MAY     |1               |5.99  |2006-02-15 |
|264        |232    |DIRTY ACE                  |A Action-Packed Character Study of a Forensic Psychologist And a Girl who must Build a Dentist in The Outback                     |Games      |NC-17 |GWENDOLYN MAY     |1               |2.99  |2006-02-15 |
|264        |35     |ARACHNOPHOBIA ROLLERCOASTER|A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station    |Horror     |PG-13 |GWENDOLYN MAY     |1               |3.99  |2006-02-15 |
|264        |924    |UNFORGIVEN ZOOLANDER       |A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory                                    |Sci-Fi     |PG    |GWENDOLYN MAY     |1               |0.99  |2006-02-15 |
