|film_id|title                    |category   |rating|fullname             |rental_frequency|total_amount|last_update|
|725    |REQUIEM TYCOON             |Classics   |R     |GERALD FULTZ         |1               |4.99        |2006-02-15 |
|725    |REQUIEM TYCOON             |Classics   |R     |MARION OCAMPO        |1               |4.99        |2006-02-15 |
|725    |REQUIEM TYCOON             |Classics   |R     |MEGAN PALMER         |1               |4.99        |2006-02-15 |
|725    |REQUIEM TYCOON             |Classics   |R     |MISTY LAMBERT        |1               |4.99        |2006-02-15 |
|725    |REQUIEM TYCOON             |Classics   |R     |NANCY THOMAS         |1               |4.99        |2006-02-15 |
|725    |REQUIEM TYCOON             |Classics   |R     |PHILIP CAUSEY        |1               |4.99        |2006-02-15 |
|725    |REQUIEM TYCOON             |Classics   |R     |ROBIN HAYES          |1               |4.99        |2006-02-15 |
|725    |REQUIEM TYCOON             |Classics   |R     |VICTOR BARKLEY       |1               |4.99        |2006-02-15 |
|726    |RESERVOIR ADAPTATION       |Foreign    |PG-13 |COURTNEY DAY         |1               |4.99        |2006-02-15 |
|728    |REUNION WITCHES            |Drama      |R     |DEBRA NELSON         |1               |4.99        |2006-02-15 |
|729    |RIDER CADDYSHACK           |Sports     |PG    |ADRIAN CLARY         |1               |4.99        |2006-02-15 |
|729    |RIDER CADDYSHACK           |Sports     |PG    |BONNIE HUGHES        |1               |4.99        |2006-02-15 |
|729    |RIDER CADDYSHACK           |Sports     |PG    |GORDON ALLARD        |1               |4.99        |2006-02-15 |
|730    |RIDGEMONT SUBMARINE        |New        |PG-13 |CATHERINE CAMPBELL   |1               |4.99        |2006-02-15 |
|730    |RIDGEMONT SUBMARINE        |New        |PG-13 |JEROME KENYON        |1               |4.99        |2006-02-15 |
|730    |RIDGEMONT SUBMARINE        |New        |PG-13 |JOANNE ROBERTSON     |1               |4.99        |2006-02-15 |
|730    |RIDGEMONT SUBMARINE        |New        |PG-13 |LEONARD SCHOFIELD    |1               |4.99        |2006-02-15 |
|730    |RIDGEMONT SUBMARINE        |New        |PG-13 |OLGA JIMENEZ         |1               |4.99        |2006-02-15 |
|730    |RIDGEMONT SUBMARINE        |New        |PG-13 |RALPH MADRIGAL       |1               |4.99        |2006-02-15 |
|731    |RIGHT CRANES               |Classics   |PG-13 |ALEX GRESHAM         |1               |4.99        |2006-02-15 |
|731    |RIGHT CRANES               |Classics   |PG-13 |ANGELA HERNANDEZ     |1               |4.99        |2006-02-15 |
|731    |RIGHT CRANES               |Classics   |PG-13 |BEATRICE ARNOLD      |1               |4.99        |2006-02-15 |
|731    |RIGHT CRANES               |Classics   |PG-13 |GAIL KNIGHT          |1               |4.99        |2006-02-15 |
|731    |RIGHT CRANES               |Classics   |PG-13 |LEWIS LYMAN          |1               |4.99        |2006-02-15 |
|731    |RIGHT CRANES               |Classics   |PG-13 |MARIAN MENDOZA       |1               |4.99        |2006-02-15 |
|731    |RIGHT CRANES               |Classics   |PG-13 |RONALD WEINER        |1               |4.99        |2006-02-15 |
|731    |RIGHT CRANES               |Classics   |PG-13 |SHELLY WATTS         |1               |4.99        |2006-02-15 |
|732    |RINGS HEARTBREAKERS        |Action     |G     |LARRY THRASHER       |1               |4.99        |2006-02-15 |
|734    |ROAD ROXANNE               |Documentary|R     |CHARLES KOWALSKI     |1               |4.99        |2006-02-15 |
|734    |ROAD ROXANNE               |Documentary|R     |DORA MEDINA          |1               |4.99        |2006-02-15 |
|734    |ROAD ROXANNE               |Documentary|R     |GUY BROWNLEE         |1               |4.99        |2006-02-15 |
|734    |ROAD ROXANNE               |Documentary|R     |LOUISE JENKINS       |1               |4.99        |2006-02-15 |
|734    |ROAD ROXANNE               |Documentary|R     |LYDIA BURKE          |1               |4.99        |2006-02-15 |
|734    |ROAD ROXANNE               |Documentary|R     |PERRY SWAFFORD       |1               |4.99        |2006-02-15 |
|734    |ROAD ROXANNE               |Documentary|R     |RICHARD MCCRARY      |1               |4.99        |2006-02-15 |
|734    |ROAD ROXANNE               |Documentary|R     |THERESA WATSON       |1               |4.99        |2006-02-15 |
|735    |ROBBERS JOON               |Children   |PG-13 |DARRYL ASHCRAFT      |1               |4.99        |2006-02-15 |
|735    |ROBBERS JOON               |Children   |PG-13 |ERNEST STEPP         |1               |4.99        |2006-02-15 |
|735    |ROBBERS JOON               |Children   |PG-13 |LAURA RODRIGUEZ      |1               |4.99        |2006-02-15 |
|735    |ROBBERS JOON               |Children   |PG-13 |TERRENCE GUNDERSON   |1               |4.99        |2006-02-15 |
|735    |ROBBERS JOON               |Children   |PG-13 |VIOLA HANSON         |1               |4.99        |2006-02-15 |
|736    |ROBBERY BRIGHT             |Family     |R     |LORI WOOD            |1               |4.99        |2006-02-15 |
|736    |ROBBERY BRIGHT             |Family     |R     |REGINA BERRY         |1               |4.99        |2006-02-15 |
|737    |ROCK INSTINCT              |Horror     |G     |LOIS BUTLER          |1               |4.99        |2006-02-15 |
|738    |ROCKETEER MOTHER           |Foreign    |PG-13 |DANNY ISOM           |1               |4.99        |2006-02-15 |
|739    |ROCKY WAR                  |Drama      |PG-13 |BERTHA FERGUSON      |1               |4.99        |2006-02-15 |
|739    |ROCKY WAR                  |Drama      |PG-13 |DIANE COLLINS        |1               |4.99        |2006-02-15 |
|739    |ROCKY WAR                  |Drama      |PG-13 |GABRIEL HARDER       |1               |4.99        |2006-02-15 |
|739    |ROCKY WAR                  |Drama      |PG-13 |JACKIE LYNCH         |1               |4.99        |2006-02-15 |
|739    |ROCKY WAR                  |Drama      |PG-13 |JEAN BELL            |1               |4.99        |2006-02-15 |
|739    |ROCKY WAR                  |Drama      |PG-13 |JOSEPH JOY           |1               |4.99        |2006-02-15 |
|739    |ROCKY WAR                  |Drama      |PG-13 |LAUREN HUDSON        |1               |4.99        |2006-02-15 |
|740    |ROLLERCOASTER BRINGING     |Horror     |PG-13 |THEODORE CULP        |1               |4.99        |2006-02-15 |
|744    |ROOTS REMEMBER             |Classics   |PG-13 |CALVIN MARTEL        |1               |4.99        |2006-02-15 |
|744    |ROOTS REMEMBER             |Classics   |PG-13 |WILMA RICHARDS       |1               |4.99        |2006-02-15 |
|745    |ROSES TREASURE             |Sports     |PG-13 |ALAN KAHN            |1               |4.99        |2006-02-15 |
|745    |ROSES TREASURE             |Sports     |PG-13 |ANNA HILL            |1               |4.99        |2006-02-15 |
|745    |ROSES TREASURE             |Sports     |PG-13 |BERNARD COLBY        |1               |4.99        |2006-02-15 |
|745    |ROSES TREASURE             |Sports     |PG-13 |CASSANDRA WALTERS    |1               |4.99        |2006-02-15 |
|745    |ROSES TREASURE             |Sports     |PG-13 |DARLENE ROSE         |1               |4.99        |2006-02-15 |
|745    |ROSES TREASURE             |Sports     |PG-13 |DAVE GARDINER        |1               |4.99        |2006-02-15 |
|745    |ROSES TREASURE             |Sports     |PG-13 |DUSTIN GILLETTE      |1               |4.99        |2006-02-15 |
|745    |ROSES TREASURE             |Sports     |PG-13 |EDUARDO HIATT        |1               |4.99        |2006-02-15 |
|745    |ROSES TREASURE             |Sports     |PG-13 |HENRY BILLINGSLEY    |1               |4.99        |2006-02-15 |
|745    |ROSES TREASURE             |Sports     |PG-13 |JESSIE BANKS         |1               |4.99        |2006-02-15 |
|745    |ROSES TREASURE             |Sports     |PG-13 |JIM REA              |1               |4.99        |2006-02-15 |
|745    |ROSES TREASURE             |Sports     |PG-13 |KATHLEEN ADAMS       |1               |4.99        |2006-02-15 |
|745    |ROSES TREASURE             |Sports     |PG-13 |LARRY THRASHER       |1               |4.99        |2006-02-15 |
|745    |ROSES TREASURE             |Sports     |PG-13 |MARION OCAMPO        |1               |4.99        |2006-02-15 |
|745    |ROSES TREASURE             |Sports     |PG-13 |RAMONA HALE          |1               |4.99        |2006-02-15 |
|745    |ROSES TREASURE             |Sports     |PG-13 |SARA PERRY           |1               |4.99        |2006-02-15 |
|746    |ROUGE SQUAD                |Games      |NC-17 |CLAYTON BARBEE       |1               |4.99        |2006-02-15 |
|746    |ROUGE SQUAD                |Games      |NC-17 |REBECCA SCOTT        |1               |4.99        |2006-02-15 |
|748    |RUGRATS SHAKESPEARE        |Action     |PG-13 |CLIFTON MALCOLM      |1               |4.99        |2006-02-15 |
|748    |RUGRATS SHAKESPEARE        |Action     |PG-13 |DIANE COLLINS        |1               |4.99        |2006-02-15 |
|748    |RUGRATS SHAKESPEARE        |Action     |PG-13 |JIMMY SCHRADER       |1               |4.99        |2006-02-15 |
|748    |RUGRATS SHAKESPEARE        |Action     |PG-13 |MINNIE ROMERO        |1               |4.99        |2006-02-15 |
|748    |RUGRATS SHAKESPEARE        |Action     |PG-13 |NEIL RENNER          |1               |4.99        |2006-02-15 |
|749    |RULES HUMAN                |Horror     |R     |CARL ARTIS           |1               |4.99        |2006-02-15 |
|749    |RULES HUMAN                |Horror     |R     |FRANK WAGGONER       |1               |4.99        |2006-02-15 |
|749    |RULES HUMAN                |Horror     |R     |JESSIE MILAM         |1               |4.99        |2006-02-15 |
|749    |RULES HUMAN                |Horror     |R     |LEON BOSTIC          |1               |4.99        |2006-02-15 |
|749    |RULES HUMAN                |Horror     |R     |SAM MCDUFFIE         |1               |4.99        |2006-02-15 |
|749    |RULES HUMAN                |Horror     |R     |STEPHEN QUALLS       |1               |4.99        |2006-02-15 |
|753    |RUSH GOODFELLAS            |Family     |PG    |BILLIE HORTON        |1               |4.99        |2006-02-15 |
|753    |RUSH GOODFELLAS            |Family     |PG    |ROLAND SOUTH         |1               |4.99        |2006-02-15 |
|753    |RUSH GOODFELLAS            |Family     |PG    |SEAN DOUGLASS        |1               |4.99        |2006-02-15 |
|755    |SABRINA MIDNIGHT           |Children   |PG    |ARMANDO GRUBER       |1               |4.99        |2006-02-15 |
|755    |SABRINA MIDNIGHT           |Children   |PG    |BEVERLY BROOKS       |1               |4.99        |2006-02-15 |
|755    |SABRINA MIDNIGHT           |Children   |PG    |BRADLEY MOTLEY       |1               |4.99        |2006-02-15 |
|755    |SABRINA MIDNIGHT           |Children   |PG    |BRETT CORNWELL       |1               |4.99        |2006-02-15 |
|755    |SABRINA MIDNIGHT           |Children   |PG    |GERALD FULTZ         |1               |4.99        |2006-02-15 |
|755    |SABRINA MIDNIGHT           |Children   |PG    |JASON MORRISSEY      |1               |4.99        |2006-02-15 |
|755    |SABRINA MIDNIGHT           |Children   |PG    |MAX PITT             |1               |4.99        |2006-02-15 |
|755    |SABRINA MIDNIGHT           |Children   |PG    |RALPH MADRIGAL       |1               |4.99        |2006-02-15 |
|755    |SABRINA MIDNIGHT           |Children   |PG    |RONALD WEINER        |1               |4.99        |2006-02-15 |
|755    |SABRINA MIDNIGHT           |Children   |PG    |ROSEMARY SCHMIDT     |1               |4.99        |2006-02-15 |
|755    |SABRINA MIDNIGHT           |Children   |PG    |WILLIAM SATTERFIELD  |1               |4.99        |2006-02-15 |
|757    |SAGEBRUSH CLUELESS         |Documentary|G     |JENNY CASTRO         |1               |4.99        |2006-02-15 |
|758    |SAINTS BRIDE               |Drama      |G     |KATHY JAMES          |1               |4.99        |2006-02-15 |
|759    |SALUTE APOLLO              |New        |R     |EDWARD BAUGH         |1               |4.99        |2006-02-15 |
|759    |SALUTE APOLLO              |New        |R     |SALVADOR TEEL        |1               |4.99        |2006-02-15 |
|760    |SAMURAI LION               |New        |G     |CINDY FISHER         |1               |4.99        |2006-02-15 |
|760    |SAMURAI LION               |New        |G     |DEBRA NELSON         |1               |4.99        |2006-02-15 |
|760    |SAMURAI LION               |New        |G     |GLENDA FRAZIER       |1               |4.99        |2006-02-15 |
|760    |SAMURAI LION               |New        |G     |MARGIE WADE          |1               |4.99        |2006-02-15 |
|763    |SATISFACTION CONFIDENTIAL  |Sports     |G     |ANGEL BARCLAY        |1               |4.99        |2006-02-15 |
|763    |SATISFACTION CONFIDENTIAL  |Sports     |G     |DAVID ROYAL          |1               |4.99        |2006-02-15 |
|763    |SATISFACTION CONFIDENTIAL  |Sports     |G     |GINA WILLIAMSON      |1               |4.99        |2006-02-15 |
|763    |SATISFACTION CONFIDENTIAL  |Sports     |G     |LEROY BUSTAMANTE     |1               |4.99        |2006-02-15 |
|763    |SATISFACTION CONFIDENTIAL  |Sports     |G     |MARGARET MOORE       |1               |4.99        |2006-02-15 |
|764    |SATURDAY LAMBS             |Sports     |G     |BRADLEY MOTLEY       |1               |4.99        |2006-02-15 |
|764    |SATURDAY LAMBS             |Sports     |G     |CALVIN MARTEL        |1               |4.99        |2006-02-15 |
|764    |SATURDAY LAMBS             |Sports     |G     |DEBRA NELSON         |1               |4.99        |2006-02-15 |
